datetime,temp,tempmax,tempmin,humidity,precip,windspeed,solarradiation,solarenergy
2021-07-06,31.3,35.0,27.7,69.4,3.8,16.6,231.1,19.8
2021-07-07,29.6,34.0,27.0,80.5,23.788,11.5,107.2,9.2
2021-07-08,27.2,29.4,24.8,91.1,55.191,20.5,155.4,13.3
2021-07-09,29.0,33.0,26.0,83.0,7.025,16.6,248.0,21.5
2021-07-10,29.0,32.3,26.0,80.3,11.832,14.8,297.7,25.8
2021-07-11,30.2,35.0,26.0,71.6,3.9,16.6,246.5,21.4
2021-07-12,30.9,35.0,27.0,70.9,2.7,20.5,260.2,22.5
2021-07-13,30.9,35.0,27.7,73.5,5.8,20.5,224.6,19.4
2021-07-14,31.3,35.0,28.0,71.1,2.0,24.1,172.0,14.7
2021-07-15,31.2,35.0,27.0,69.3,1.5,20.5,186.7,16.0
2021-07-16,31.3,36.0,27.0,68.6,0.0,14.8,237.9,20.5
2021-07-17,31.3,35.7,27.0,69.5,1.5,22.3,266.6,23.1
2021-07-18,27.8,31.4,25.0,90.9,0.852,18.4,182.7,15.6
2021-07-19,28.8,34.4,25.0,79.3,1.0,16.6,124.1,10.8
2021-07-20,29.3,35.0,26.0,81.9,0.098,22.3,170.5,14.7
2021-07-21,29.0,35.0,26.0,80.7,0.168,22.3,142.7,12.3
2021-07-22,28.2,32.0,26.0,90.1,32.277,13.0,133.2,11.3
2021-07-23,26.7,27.1,26.0,97.9,51.086,18.4,106.8,9.1
2021-07-24,30.1,36.0,26.8,81.2,1.952,24.1,272.3,23.5
2021-07-25,30.1,35.0,27.0,77.7,3.2,14.8,265.9,22.7
2021-07-26,30.2,35.1,26.0,76.0,0.241,14.8,199.6,17.2
2021-07-27,31.3,36.4,27.0,73.4,0.195,11.2,215.7,18.5
2021-07-28,31.0,36.5,28.0,74.8,0.216,18.4,198.7,17.2
2021-07-29,30.2,35.0,28.0,81.8,7.763,20.5,141.1,12.2
2021-07-30,31.2,36.0,27.4,75.2,0.007,11.2,194.2,16.8
2021-07-31,31.9,37.0,28.0,76.1,4.1,14.8,165.8,14.3
2021-08-01,27.9,31.0,25.0,90.3,16.124,13.0,127.9,10.9
2021-08-02,30.9,36.3,27.0,78.0,3.3,14.4,199.4,17.1
2021-08-03,31.5,36.7,27.0,70.6,0.2,13.0,186.6,16.1
2021-08-04,32.7,37.5,28.0,71.4,0.3,13.0,218.0,18.9
2021-08-05,33.0,36.7,29.0,71.5,0.0,16.6,203.5,17.5
2021-08-06,33.9,38.2,29.0,64.2,0.0,20.5,167.7,14.6
2021-08-07,34.1,38.7,30.0,62.0,0.0,14.8,164.9,14.4
2021-08-08,30.5,34.5,27.0,86.4,0.0,14.8,151.2,13.0
2021-08-09,30.1,32.4,27.0,86.8,0.3,13.0,105.0,9.2
2021-08-10,27.4,30.1,25.0,92.1,22.87,24.1,87.4,7.6
2021-08-11,27.3,33.2,24.8,93.5,24.548,20.5,114.4,9.7
2021-08-12,27.3,32.4,24.0,92.1,48.797,16.6,132.4,11.4
2021-08-13,29.9,35.0,25.8,81.2,0.976,14.8,140.2,12.2
2021-08-14,29.9,35.0,24.0,81.2,0.004,16.6,95.8,8.3
2021-08-15,28.3,31.8,26.0,92.8,0.098,14.8,128.5,11.1
2021-08-16,30.1,34.0,27.0,81.5,0.6,16.6,152.0,13.2
2021-08-17,30.3,35.8,25.0,76.0,3.5,24.1,198.5,17.4
2021-08-18,29.1,35.4,24.0,80.8,0.771,24.1,161.0,14.0
2021-08-19,29.6,34.3,25.0,78.8,24.399,16.6,125.7,10.8
2021-08-20,30.5,34.1,27.0,80.2,0.072,16.6,223.0,19.2
2021-08-21,31.3,36.0,28.0,78.4,0.0,20.5,237.3,20.3
2021-08-22,31.1,35.1,28.0,85.1,3.2,22.3,175.8,15.2
2021-08-23,28.8,30.7,27.0,91.0,11.4,18.4,148.4,12.8
2021-08-24,30.4,34.4,27.0,85.6,1.8,20.5,73.1,6.2
2021-08-25,29.9,33.4,27.0,85.7,8.784,22.3,227.0,19.6
2021-08-26,28.8,32.1,24.9,87.1,32.597,16.6,213.9,18.3
2021-08-27,27.8,31.1,24.0,90.1,75.413,13.0,249.8,21.5
2021-08-28,27.7,32.0,24.0,87.1,17.061,22.3,135.9,11.7
2021-08-29,28.4,33.0,25.0,79.7,0.005,18.4,238.8,20.6
2021-08-30,28.8,33.0,26.0,80.6,1.1,16.6,191.9,16.4
2021-08-31,29.5,34.0,26.0,80.4,9.759,16.6,230.1,20.0
2021-09-01,29.9,34.0,26.5,77.6,18.543,14.8,161.4,13.9
2021-09-02,28.6,32.0,26.0,85.8,1.396,13.0,181.2,15.7
2021-09-03,29.7,33.0,26.0,80.1,1.952,18.4,200.9,17.2
2021-09-04,29.9,33.6,27.0,79.7,9.078,18.4,194.1,16.8
2021-09-05,28.3,32.0,23.8,86.4,37.594,13.0,140.5,12.1
2021-09-06,29.2,34.4,25.0,78.9,0.007,13.0,193.0,16.6
2021-09-07,27.2,30.0,26.0,91.7,0.289,18.4,106.9,9.3
2021-09-08,27.3,32.0,24.0,89.3,15.054,31.7,123.8,10.6
2021-09-09,27.6,32.0,24.0,89.3,58.343,16.6,216.7,18.8
2021-09-10,29.2,34.4,25.0,79.8,0.1,14.8,277.5,24.1
2021-09-11,30.2,35.7,25.0,72.9,0.0,15.3,186.5,16.0
2021-09-12,31.2,36.4,27.0,73.8,0.5,10.5,199.2,17.0
2021-09-13,28.9,34.0,26.0,87.8,0.105,24.1,99.0,8.6
2021-09-14,26.2,28.0,25.0,94.4,12.504,13.0,106.3,9.2
2021-09-15,26.4,28.4,25.0,94.7,30.759,11.2,109.2,9.5
2021-09-16,27.8,31.7,25.0,90.9,5.745,16.6,113.9,9.8
2021-09-17,27.7,32.0,24.7,91.1,0.385,16.6,125.2,10.8
2021-09-18,28.9,34.0,24.7,81.3,2.928,16.6,200.4,17.3
2021-09-19,30.0,34.0,26.0,76.4,3.1,18.4,172.6,14.9
2021-09-20,28.5,33.0,25.0,83.4,0.144,18.4,178.1,15.3
2021-09-21,29.0,34.0,24.0,72.8,0.603,9.4,137.4,11.7
2021-09-22,27.9,32.0,25.0,88.8,2.002,14.8,129.3,11.3
2021-09-23,27.9,32.0,25.0,86.3,0.628,20.5,155.0,13.3
2021-09-24,26.3,28.0,25.0,95.7,17.699,9.4,88.2,7.5
2021-09-25,26.0,32.0,23.0,93.9,89.833,27.7,144.9,12.5
2021-09-26,26.2,30.1,24.0,94.8,34.712,14.8,175.1,15.1
2021-09-27,27.4,32.0,24.0,84.8,6.034,9.4,119.7,10.2
2021-09-28,29.0,33.4,25.0,76.0,0.1,14.8,278.0,24.0
2021-09-29,29.3,33.3,26.0,77.5,0.0,14.8,270.1,23.6
2021-09-30,29.8,34.0,26.0,76.3,1.4,14.8,261.4,22.6
2021-10-01,29.7,34.0,26.0,78.7,6.3,14.8,194.5,16.7
2021-10-02,26.6,31.0,25.0,94.1,5.8,14.8,229.3,20.0
2021-10-03,28.3,33.0,25.0,84.6,4.9,14.8,226.9,19.5
2021-10-04,27.4,32.0,25.0,89.7,8.028,24.1,257.6,22.3
2021-10-05,28.8,33.0,25.0,77.0,0.434,14.8,103.6,9.0
2021-10-06,29.3,34.0,26.0,77.7,0.24,8.8,155.6,13.3
2021-10-07,29.4,34.4,26.0,77.7,0.0,13.0,259.2,22.3
2021-10-08,30.2,34.0,27.0,60.6,0.1,20.5,253.5,21.9
2021-10-09,26.5,29.1,23.0,78.0,9.104,14.8,140.2,12.0
2021-10-10,23.9,25.0,23.0,98.8,86.749,20.5,93.7,8.3
2021-10-11,23.5,24.0,23.0,96.2,102.365,22.3,96.5,8.4
2021-10-12,25.1,29.0,22.0,66.3,0.1,20.1,253.2,21.8
2021-10-13,24.3,27.0,22.0,74.6,5.264,18.4,113.2,9.9
2021-10-14,22.8,25.0,21.0,90.1,13.215,24.1,102.3,9.0
2021-10-15,21.4,22.0,21.0,98.9,33.578,14.8,117.7,10.3
2021-10-16,21.4,24.0,19.2,92.8,50.899,20.5,140.3,12.1
2021-10-17,21.1,24.0,19.6,72.5,3.04,22.3,169.7,14.6
2021-10-18,19.2,21.0,18.0,95.4,14.685,11.2,135.8,11.7
2021-10-19,22.0,24.5,20.0,96.0,2.978,13.7,175.7,15.2
2021-10-20,26.2,31.2,22.0,88.6,0.0,16.6,197.7,17.2
2021-10-21,22.6,26.0,20.0,88.8,2.0,33.5,134.5,11.7
2021-10-22,20.1,21.4,19.0,71.2,0.01,18.4,174.1,15.0
2021-10-23,21.0,24.9,18.0,65.4,0.0,14.8,230.6,19.8
2021-10-24,21.5,25.5,19.0,69.4,0.0,13.0,240.2,20.7
2021-10-25,22.1,27.5,18.0,75.3,0.0,16.6,241.2,20.7
2021-10-26,23.1,28.0,18.0,77.1,0.0,11.2,234.2,20.3
2021-10-27,24.8,29.1,20.0,71.2,0.1,13.0,237.2,20.5
2021-10-28,22.7,25.0,21.0,84.4,40.135,13.0,118.6,10.1
2021-10-29,21.6,22.4,21.0,98.9,18.073,9.4,140.4,12.1
2021-10-30,20.1,22.0,19.0,98.3,34.211,18.4,114.6,10.0
2021-10-31,20.7,22.0,19.8,98.1,1.0,9.4,136.9,11.9
2021-11-01,21.2,22.1,20.0,97.9,4.927,13.0,177.1,15.3
2021-11-02,21.8,23.0,21.0,97.9,3.904,13.0,164.9,14.2
2021-11-03,23.4,27.4,21.0,92.6,0.098,13.0,189.2,16.2
2021-11-04,26.2,30.3,22.0,82.0,0.0,18.4,227.3,19.6
2021-11-05,26.5,30.4,24.0,84.9,0.0,16.6,212.2,18.5
2021-11-06,26.4,30.0,24.0,89.8,0.0,14.8,218.2,18.8
2021-11-07,26.7,31.0,23.0,89.9,0.072,14.8,201.1,17.4
2021-11-08,19.8,24.1,17.7,64.1,0.895,33.5,168.0,14.5
2021-11-09,20.1,24.0,17.0,49.4,0.0,14.8,202.5,17.4
2021-11-10,20.7,24.0,19.0,47.0,0.0,13.8,203.2,17.6
2021-11-11,20.8,25.4,16.0,64.2,0.0,9.4,223.1,19.5
2021-11-12,21.9,25.0,20.0,59.2,0.0,18.4,178.9,15.3
2021-11-13,21.2,24.4,19.0,56.9,0.0,16.6,216.8,18.8
2021-11-14,21.2,26.0,17.0,67.9,0.0,13.0,210.0,18.1
2021-11-15,22.1,26.1,18.8,72.8,0.0,16.6,123.8,10.6
2021-11-16,21.3,22.0,21.0,86.1,0.098,9.4,159.5,13.7
2021-11-17,21.0,22.0,20.0,85.3,0.39,16.6,139.8,12.1
2021-11-18,20.1,22.1,18.0,65.1,0.0,14.8,205.8,17.7
2021-11-19,20.1,23.3,17.0,83.7,0.1,13.0,188.8,16.4
2021-11-20,23.1,28.3,19.8,88.9,0.781,11.2,194.9,16.7
2021-11-21,26.2,31.0,23.1,82.0,0.098,14.8,202.4,17.7
2021-11-22,20.8,24.4,18.0,68.1,1.481,27.7,161.0,13.8
2021-11-23,18.2,21.0,17.0,57.2,0.2,20.5,211.1,18.2
2021-11-24,18.6,21.4,17.0,60.7,0.0,18.4,180.5,15.4
2021-11-25,18.1,21.1,16.0,75.4,0.0,9.4,189.1,16.2
2021-11-26,19.6,24.4,15.8,74.2,0.0,13.0,206.0,17.7
2021-11-27,21.1,25.7,18.0,65.2,0.0,14.8,192.2,16.5
2021-11-28,20.3,26.0,13.9,71.0,0.0,10.1,204.3,17.4
2021-11-29,21.7,27.7,18.0,70.3,0.0,9.2,202.7,17.5
2021-11-30,22.0,26.0,19.0,58.2,0.0,22.3,173.9,15.1
2021-12-01,19.8,24.1,15.0,57.0,0.0,14.8,218.0,18.7
2021-12-02,17.3,25.0,12.0,60.9,0.0,13.0,218.3,18.7
2021-12-03,17.1,24.0,12.0,70.8,0.0,13.0,215.4,18.5
2021-12-04,17.5,24.0,12.0,64.7,0.0,7.6,210.8,18.1
2021-12-05,17.8,24.0,12.7,67.5,0.0,11.2,205.1,17.6
2021-12-06,18.0,25.0,13.0,69.6,0.0,11.2,207.5,17.9
2021-12-07,17.7,25.0,11.0,67.3,0.0,11.2,206.5,17.8
2021-12-08,18.7,24.0,12.0,73.7,0.0,7.6,178.6,15.4
2021-12-09,19.7,22.0,17.7,80.0,0.1,11.2,119.3,10.3
2021-12-10,20.8,25.0,17.0,81.5,0.0,16.6,171.1,14.7
2021-12-11,21.4,24.0,19.0,77.6,0.0,14.8,181.1,15.5
2021-12-12,20.9,26.0,17.1,76.8,0.002,22.3,171.1,14.7
2021-12-13,18.3,21.1,14.0,63.5,0.0,18.4,176.7,15.3
2021-12-14,18.0,23.0,10.8,77.2,0.0,11.5,199.7,17.2
2021-12-15,18.9,21.7,16.0,91.4,0.0,9.4,191.3,16.4
2021-12-16,21.4,26.0,18.8,83.7,0.0,7.6,197.0,17.1
2021-12-17,21.7,25.4,18.0,72.8,0.0,21.2,154.9,13.5
2021-12-18,19.3,22.4,17.0,54.4,0.0,18.4,171.2,14.7
2021-12-19,18.2,22.0,14.0,51.3,0.0,20.5,194.5,16.7
2021-12-20,19.3,22.4,17.0,59.6,0.0,16.6,166.9,14.4
2021-12-21,18.8,23.0,16.0,67.9,0.0,13.0,193.6,16.6
2021-12-22,19.1,25.0,14.8,72.1,0.0,16.6,178.3,15.3
2021-12-23,19.6,24.6,15.0,72.9,0.0,13.0,192.3,16.6
2021-12-24,20.0,23.0,17.0,81.2,0.0,13.0,164.9,14.3
2021-12-25,20.8,23.5,19.0,82.2,0.6,16.9,141.4,12.2
2021-12-26,18.2,19.9,15.0,77.1,2.3,22.3,101.8,8.8
2021-12-27,13.3,15.0,12.0,69.9,0.024,24.1,184.2,15.8
2021-12-28,13.9,17.1,11.0,72.5,0.0,13.0,167.4,14.4
2021-12-29,15.2,16.5,14.0,77.7,0.1,14.8,122.0,10.5
2021-12-30,16.0,19.0,13.8,69.5,0.01,16.6,158.8,13.7
2021-12-31,15.1,17.0,13.0,85.2,0.392,14.8,143.0,12.3
2022-01-01,16.2,17.8,14.9,80.8,0.0,14.8,140.7,12.1
2022-01-02,17.4,22.0,15.0,73.8,0.0,11.2,169.1,14.6
2022-01-03,16.7,20.2,13.0,84.8,0.0,7.6,153.4,13.3
2022-01-04,20.2,24.5,16.0,75.5,0.0,20.5,206.8,17.9
2022-01-05,20.4,24.0,17.0,83.4,0.0,14.8,201.9,17.4
2022-01-06,21.3,25.0,19.0,81.3,0.0,16.7,180.3,15.6
2022-01-07,21.0,24.0,19.0,78.0,0.0,22.3,144.0,12.5
2022-01-08,19.9,22.0,16.0,80.0,0.0,20.5,158.6,13.6
2022-01-09,14.9,16.7,14.0,85.9,1.859,20.5,118.3,10.2
2022-01-10,14.5,16.0,13.0,92.1,0.305,14.8,147.3,12.5
2022-01-11,17.4,20.0,15.7,63.1,1.024,18.4,156.4,13.4
2022-01-12,17.0,19.1,15.0,76.5,0.0,13.0,130.6,11.3
2022-01-13,16.0,17.0,15.0,79.6,0.219,18.4,26.4,2.2
2022-01-14,16.5,18.4,15.0,80.0,0.0,9.4,146.4,12.8
2022-01-15,18.1,21.5,16.0,87.7,0.0,9.4,125.3,10.9
2022-01-16,19.5,24.4,16.0,87.0,0.198,24.1,106.7,9.2
2022-01-17,14.7,16.0,13.0,84.9,22.783,20.5,25.4,2.2
2022-01-18,17.5,21.7,15.0,67.7,0.002,14.8,186.0,16.1
2022-01-19,17.3,22.0,13.0,73.0,0.0,13.0,214.8,18.4
2022-01-20,16.5,17.4,15.0,84.6,2.659,27.7,100.0,8.7
2022-01-21,16.2,17.0,16.0,94.2,6.933,11.2,28.0,2.5
2022-01-22,18.4,21.4,16.0,93.5,6.106,11.2,80.4,6.8
2022-01-23,20.6,24.9,18.0,89.5,0.197,11.2,159.0,13.6
2022-01-24,22.6,26.0,20.0,84.6,0.1,18.4,101.6,8.8
2022-01-25,20.7,22.0,19.9,89.0,0.007,20.5,91.0,7.8
2022-01-26,20.7,23.4,19.0,91.8,0.195,18.4,76.7,6.6
2022-01-27,22.2,26.0,20.0,87.8,0.5,20.5,136.6,11.7
2022-01-28,22.5,26.0,20.0,82.8,0.4,22.3,139.7,12.0
2022-01-29,16.9,21.0,13.0,87.3,0.995,33.5,31.6,2.8
2022-01-30,13.1,14.2,11.0,73.1,0.342,20.5,43.8,3.8
2022-01-31,12.5,14.2,11.0,77.8,0.79,16.6,28.0,2.4
2022-02-01,13.0,14.4,12.0,71.4,0.0,14.8,149.5,12.8
2022-02-02,12.5,14.0,11.0,78.1,0.0,14.8,46.7,4.1
2022-02-03,14.0,16.5,12.0,64.9,0.0,14.8,129.1,11.2
2022-02-04,15.5,18.0,14.0,66.2,0.0,13.0,138.2,12.0
2022-02-05,15.1,17.5,13.0,66.6,0.781,16.6,125.0,10.5
2022-02-06,12.8,14.0,12.0,94.7,15.711,11.2,28.8,2.5
2022-02-07,16.5,20.0,14.0,88.0,0.198,8.5,205.0,17.6
2022-02-08,16.0,17.0,14.0,94.3,1.195,16.6,41.8,3.5
2022-02-09,13.4,14.7,12.0,88.2,0.931,18.4,42.4,3.6
2022-02-10,13.4,15.7,12.0,90.7,0.59,14.8,75.7,6.6
2022-02-11,15.9,18.2,14.0,95.7,0.688,11.2,193.5,16.9
2022-02-12,15.3,16.7,14.0,95.1,2.756,17.7,29.8,2.6
2022-02-13,14.1,15.0,13.0,85.3,7.0,20.5,28.0,2.4
2022-02-14,16.3,20.0,13.0,66.9,0.0,18.4,183.2,15.7
2022-02-15,16.5,17.7,15.0,83.5,0.0,11.2,84.8,7.4
2022-02-16,16.2,17.6,15.0,95.3,1.219,9.4,53.8,4.7
2022-02-17,18.4,20.6,17.0,94.5,0.1,7.6,87.3,7.5
2022-02-18,20.6,22.7,19.0,96.3,0.6,18.4,80.1,6.8
2022-02-19,13.2,19.3,10.0,89.3,31.122,27.7,17.2,1.6
2022-02-20,9.0,10.4,8.0,87.3,39.856,22.3,18.7,1.8
2022-02-21,10.9,13.5,8.8,69.5,0.437,18.4,131.4,11.3
2022-02-22,11.6,13.5,10.0,68.2,0.0,20.5,197.5,17.0
2022-02-23,13.5,17.2,10.5,56.4,0.0,18.4,206.7,17.8
2022-02-24,14.5,18.9,10.0,59.9,0.0,14.8,236.8,20.5
2022-02-25,15.2,20.0,10.0,69.9,0.0,14.8,273.0,23.6
2022-02-26,17.0,21.0,11.9,72.7,0.0,11.2,270.8,23.4
2022-02-27,18.8,22.0,16.0,73.8,0.0,9.4,267.1,23.1
2022-02-28,19.9,24.7,16.0,76.7,0.0,16.6,252.6,21.8
2022-03-01,20.7,22.7,19.0,79.8,0.1,13.0,63.5,5.4
2022-03-02,22.2,25.1,19.0,79.5,0.0,13.0,209.9,17.2
2022-03-03,22.1,25.4,18.0,80.7,0.0,20.5,241.8,19.9
2022-03-04,21.3,23.4,19.9,89.9,0.2,14.8,96.7,8.1
2022-03-05,21.3,22.7,20.8,95.2,0.2,12.1,36.2,3.0
2022-03-06,22.2,24.0,20.9,93.8,0.215,14.8,62.3,5.2
2022-03-07,21.5,24.3,18.3,78.0,15.65,24.1,174.9,14.5
2022-03-08,20.5,26.0,16.0,70.0,0.0,22.3,288.8,24.9
2022-03-09,19.6,23.1,16.0,77.6,0.1,22.3,148.1,12.7
2022-03-10,20.6,24.0,18.0,85.6,0.976,16.6,59.3,5.1
2022-03-11,22.0,24.6,20.0,81.4,0.2,13.0,81.8,7.0
2022-03-12,22.7,25.2,20.8,82.1,0.0,18.4,109.6,9.6
2022-03-13,22.8,25.0,21.0,85.6,0.1,16.6,50.0,4.2
2022-03-14,23.3,25.6,21.0,83.6,0.0,14.4,53.9,4.6
2022-03-15,24.7,28.0,22.0,79.5,1.2,13.0,184.0,15.9
2022-03-16,23.5,26.0,22.0,88.0,0.253,20.5,146.0,12.6
2022-03-17,23.6,25.1,22.6,88.8,0.1,14.8,182.3,15.8
2022-03-18,24.9,28.0,22.0,84.4,0.098,16.3,123.3,10.7
2022-03-19,24.1,26.2,22.0,88.1,0.1,18.4,154.3,13.3
2022-03-20,25.4,28.0,24.0,86.3,0.3,27.7,246.0,21.3
2022-03-21,25.6,28.9,24.0,89.5,0.3,18.4,201.1,17.3
2022-03-22,26.4,32.0,24.0,86.1,3.1,20.5,221.8,19.2
2022-03-23,19.9,25.0,17.0,83.5,5.976,31.7,13.0,1.1
2022-03-24,18.7,20.7,16.0,88.4,4.889,16.6,106.6,9.1
2022-03-25,22.4,27.1,19.0,88.2,0.195,13.0,260.1,22.4
2022-03-26,26.4,32.7,22.6,83.4,0.0,16.6,294.1,25.5
2022-03-27,23.1,25.4,18.0,75.6,0.878,27.7,67.5,5.7
2022-03-28,19.9,22.0,18.0,73.2,7.074,13.0,252.3,21.8
2022-03-29,20.2,22.7,18.0,83.0,0.1,13.0,139.4,12.1
2022-03-30,21.9,25.0,19.0,90.7,0.531,18.4,79.4,6.8
2022-03-31,24.4,28.5,20.0,85.2,0.198,25.9,238.1,20.4
2022-04-01,18.5,21.0,17.0,84.0,43.422,31.7,18.8,1.5
2022-04-02,19.5,22.0,17.0,57.7,0.096,22.3,130.2,11.2
2022-04-03,20.4,25.2,15.0,55.0,0.0,16.6,315.0,27.3
2022-04-04,21.4,26.1,17.0,56.3,0.0,16.6,311.3,26.8
2022-04-05,22.0,26.8,16.6,62.9,0.0,11.4,310.6,26.9
2022-04-06,23.8,29.0,18.0,67.2,0.0,11.2,311.2,26.9
2022-04-07,26.1,31.2,22.0,59.7,0.0,14.8,317.8,27.4
2022-04-08,25.1,30.6,19.7,61.1,0.0,13.0,318.8,27.5
2022-04-09,24.3,30.0,20.0,69.5,0.0,20.5,317.4,27.4
2022-04-10,24.4,29.0,20.0,73.5,0.0,18.4,311.8,26.8
2022-04-11,23.2,25.0,21.0,87.6,0.6,14.8,181.3,15.4
2022-04-12,25.0,28.0,23.0,84.2,0.7,18.4,203.6,17.5
2022-04-13,26.9,32.2,23.0,76.6,0.2,11.2,263.3,22.9
2022-04-14,26.8,31.0,23.0,78.7,0.0,20.5,271.7,23.5
2022-04-15,26.0,27.8,24.0,85.1,0.9,18.4,107.9,9.4
2022-04-16,23.9,26.0,20.0,87.3,6.566,25.9,154.3,13.5
2022-04-17,18.2,19.0,17.0,89.2,0.901,20.5,21.3,1.6
2022-04-18,19.2,23.0,17.0,79.8,10.755,18.4,29.1,2.5
2022-04-19,22.2,26.2,18.0,67.8,0.0,16.6,93.0,7.9
2022-04-20,22.1,25.4,19.0,76.2,0.1,13.0,262.2,22.6
2022-04-21,21.9,24.4,20.0,86.1,0.4,13.0,197.8,17.1
2022-04-22,25.2,29.2,22.0,80.5,0.5,20.5,264.6,22.8
2022-04-23,27.0,31.0,24.0,82.9,0.6,20.5,216.7,18.6
2022-04-24,26.8,29.4,25.0,86.9,0.0,20.5,237.3,20.4
2022-04-25,27.7,32.3,25.0,84.2,0.0,24.1,275.5,23.8
2022-04-26,28.1,31.9,25.7,82.5,0.2,20.5,225.2,19.3
2022-04-27,28.1,31.2,26.0,84.8,0.098,18.4,212.1,18.3
2022-04-28,27.2,28.1,26.0,88.1,0.002,22.3,124.7,10.7
2022-04-29,26.8,28.0,26.0,88.3,0.6,14.8,105.8,9.1
2022-04-30,28.6,32.1,25.5,80.0,0.976,17.5,238.2,20.6
2022-05-01,23.4,27.0,19.7,67.4,13.132,35.3,58.8,5.1
2022-05-02,23.9,27.5,21.0,50.1,0.0,18.5,244.0,20.9
2022-05-03,24.8,30.0,19.6,55.3,0.0,17.6,310.3,26.9
2022-05-04,25.0,30.5,19.0,54.5,0.0,16.6,328.8,28.4
2022-05-05,25.7,30.2,21.0,64.9,0.0,16.6,319.9,27.6
2022-05-06,26.0,29.6,23.0,74.8,0.0,9.4,302.6,26.3
2022-05-07,26.7,30.2,24.0,80.9,1.191,19.4,206.5,17.9
2022-05-08,26.2,29.3,24.0,85.7,2.949,25.0,221.5,19.0
2022-05-09,27.1,31.0,24.0,83.5,2.024,22.3,222.1,19.2
2022-05-10,28.6,32.5,26.0,82.6,1.048,21.4,258.5,22.4
2022-05-11,28.9,32.7,26.0,83.2,2.3,15.7,128.5,11.0
2022-05-12,26.9,31.0,24.0,88.2,37.327,18.4,115.2,9.9
2022-05-13,26.9,30.6,24.5,84.8,0.072,20.5,192.7,16.6
2022-05-14,24.4,26.0,23.0,87.0,3.245,13.9,54.7,4.7
2022-05-15,24.9,26.2,24.0,84.0,5.06,17.5,27.6,2.4
2022-05-16,23.9,26.2,22.0,62.5,0.048,15.7,81.1,7.0
2022-05-17,24.7,28.1,20.5,64.6,0.0,16.6,318.5,27.4
2022-05-18,25.5,29.2,22.0,70.8,0.0,20.3,268.1,23.2
2022-05-19,25.9,29.0,23.0,79.3,0.5,15.7,159.8,13.6
2022-05-20,26.9,30.0,24.0,81.6,2.9,13.9,186.0,16.0
2022-05-21,25.6,27.3,24.0,79.8,0.169,17.5,53.3,4.6
2022-05-22,24.3,25.2,23.0,92.0,48.013,19.4,43.0,3.7
2022-05-23,24.6,27.0,23.0,95.4,140.657,19.4,117.2,10.3
2022-05-24,24.0,25.2,23.0,96.9,47.591,15.7,10.0,0.8
2022-05-25,27.1,30.9,24.0,87.5,1.4,15.7,229.6,19.7
2022-05-26,28.7,33.4,26.0,83.0,0.12,16.6,254.5,22.0
2022-05-27,27.9,32.4,24.5,86.1,6.832,23.2,226.4,19.6
2022-05-28,28.8,33.0,26.0,86.3,32.206,22.3,229.7,19.7
2022-05-29,28.4,33.6,25.8,87.2,19.519,23.2,247.8,21.4
2022-05-30,28.2,31.5,25.5,87.9,0.24,17.7,234.2,20.1
2022-05-31,27.2,31.4,24.0,85.5,58.017,16.6,127.7,11.0
2022-06-01,28.8,33.8,25.5,83.0,24.399,26.8,267.2,23.0
2022-06-02,29.9,34.0,26.0,80.4,3.904,15.7,233.6,20.4
2022-06-03,30.9,36.7,26.0,72.6,0.409,16.6,75.0,6.3
2022-06-04,32.3,37.9,27.0,68.1,0.0,16.6,269.5,23.3
2022-06-05,30.9,35.5,27.0,77.6,0.0,15.7,145.7,12.3
2022-06-06,28.2,31.0,25.0,84.2,4.88,15.7,142.2,12.4
2022-06-07,28.2,31.7,24.7,82.6,6.782,13.9,225.6,19.6
2022-06-08,27.8,31.9,25.5,86.6,6.832,11.2,222.8,19.3
2022-06-09,29.0,32.5,25.7,82.1,0.048,12.1,273.2,23.7
2022-06-10,29.9,34.3,27.0,81.9,3.7,13.0,186.5,16.0
2022-06-11,28.1,30.9,26.0,87.4,0.488,12.1,64.9,5.6
2022-06-12,30.9,34.9,28.0,77.3,0.098,13.9,241.4,20.7
2022-06-13,30.9,35.5,25.8,75.4,0.168,23.2,278.2,24.1
2022-06-14,27.5,30.9,25.0,85.8,56.064,16.6,65.9,5.9
2022-06-15,28.3,31.0,25.8,81.2,19.759,13.0,57.9,5.1
2022-06-16,30.0,34.7,25.5,76.5,0.995,13.0,236.5,20.6
2022-06-17,31.4,35.0,26.0,67.4,0.289,14.8,295.2,25.3
2022-06-18,32.4,36.5,27.5,62.8,0.0,19.4,244.5,21.1
2022-06-19,33.7,38.2,28.0,59.1,0.0,15.7,266.3,23.1
2022-06-20,33.6,37.5,29.0,59.9,0.0,15.7,298.5,25.9
2022-06-21,33.3,38.5,28.5,65.0,0.0,22.3,306.3,26.5
2022-06-22,31.6,36.0,27.0,72.1,0.0,25.9,264.5,22.9
2022-06-23,28.0,32.5,24.0,84.1,2.928,15.7,296.3,25.6
2022-06-24,30.3,34.0,27.0,75.0,0.1,20.3,296.4,25.7
2022-06-25,30.7,34.6,26.5,70.5,0.3,19.4,269.9,23.5
2022-06-26,30.3,34.4,27.0,76.3,0.976,21.4,321.0,28.0
2022-06-27,32.0,37.3,28.0,70.9,0.2,21.4,318.3,27.6
